attendance_binary,previous_attendance,previous_away_team_errors,previous_away_team_hits,previous_away_team_runs,game_type,previous_game_type,previous_home_team_errors,previous_home_team_hits,previous_home_team_runs,game_day,previous_game_day,temperature,wind_speed,sky,previous_game_duration,previous_homewin
1,41479,1,12,7,Night Game,Day Game,0,16,8,Monday,Sunday,64,12,Sunny,3.266666667,1
0,32228,0,4,3,Day Game,Night Game,0,9,4,Monday,Sunday,83,9,Unknown,2.666666667,1
1,38673,0,8,7,Night Game,Day Game,0,2,1,Monday,Sunday,76,19,Unknown,2.4,0
1,36450,0,4,1,Night Game,Day Game,0,13,6,Monday,Sunday,90,8,Sunny,2.55,1
1,32435,1,15,7,Night Game,Day Game,0,11,9,Monday,Sunday,90,11,Cloudy,3.583333333,1
1,40805,0,5,0,Night Game,Day Game,0,9,3,Monday,Sunday,87,10,Overcast,2.633333333,1
0,20484,1,7,2,Night Game,Day Game,1,10,5,Monday,Sunday,89,14,Cloudy,2.65,1
0,27792,2,7,3,Night Game,Day Game,0,5,2,Monday,Wednesday,82,0,In Dome,2.85,0
1,36715,0,9,6,Night Game,Day Game,0,13,7,Monday,Sunday,78,5,Unknown,3.55,1
1,47559,2,7,3,Day Game,Night Game,0,11,10,Sunday,Saturday,93,12,Sunny,3.5,1
1,41928,1,6,3,Day Game,Night Game,1,6,2,Sunday,Saturday,75,8,Cloudy,2.783333333,0
1,40431,1,8,4,Day Game,Night Game,1,10,5,Sunday,Saturday,69,6,Sunny,2.883333333,1
1,33590,1,8,1,Night Game,Night Game,1,5,6,Sunday,Saturday,85,10,Cloudy,2.783333333,1
1,40075,2,3,1,Day Game,Day Game,0,10,2,Sunday,Saturday,83,5,Sunny,2.733333333,1
1,30085,0,10,5,Day Game,Day Game,1,10,6,Sunday,Saturday,84,8,Unknown,3.083333333,1
0,29457,2,8,6,Day Game,Day Game,0,10,9,Sunday,Saturday,77,0,In Dome,3.15,1
1,38880,1,16,13,Day Game,Night Game,0,15,5,Sunday,Saturday,87,6,Unknown,3.666666667,0
1,39028,0,8,6,Day Game,Day Game,0,4,0,Sunday,Saturday,86,15,Unknown,2.716666667,0
1,33337,1,10,6,Day Game,Day Game,1,15,11,Sunday,Saturday,89,5,Sunny,3.583333333,1
1,40871,0,5,3,Day Game,Day Game,1,4,0,Sunday,Saturday,89,8,Cloudy,2.733333333,0
0,25776,1,13,10,Day Game,Day Game,1,12,8,Sunday,Saturday,85,7,Unknown,3.233333333,0
1,18229,0,4,0,Day Game,Day Game,1,11,5,Sunday,Saturday,83,5,Sunny,2.766666667,1
0,40879,0,8,1,Day Game,Night Game,0,9,0,Sunday,Saturday,88,8,Unknown,3.316666667,0
1,40643,0,12,7,Day Game,Night Game,0,13,3,Sunday,Saturday,85,9,Sunny,3.4,0
1,46811,0,9,8,Night Game,Night Game,0,16,7,Saturday,Friday,88,12,Cloudy,3.8,0
1,42238,2,10,4,Night Game,Night Game,0,9,5,Saturday,Friday,63,14,Sunny,3.35,1
1,35746,0,4,3,Night Game,Night Game,1,6,4,Saturday,Friday,70,4,Sunny,2.866666667,1
1,28226,0,13,6,Night Game,Night Game,0,12,8,Saturday,Friday,84,2,Sunny,3.283333333,1
1,44808,3,7,3,Day Game,Night Game,0,8,5,Saturday,Friday,81,7,Sunny,2.983333333,1
1,32668,0,9,3,Day Game,Night Game,1,5,5,Saturday,Friday,85,16,Sunny,3.1,1
0,24385,2,8,5,Day Game,Night Game,0,2,4,Saturday,Friday,76,0,In Dome,3.4,0
1,36195,1,14,13,Night Game,Night Game,3,10,4,Saturday,Friday,93,17,Sunny,2.933333333,0
1,37886,2,12,7,Day Game,Night Game,0,9,5,Saturday,Friday,85,3,Sunny,3.016666667,0
1,35216,4,16,10,Day Game,Night Game,1,14,9,Saturday,Friday,81,1,Cloudy,4.5,0
1,40713,1,15,13,Day Game,Night Game,0,5,4,Saturday,Friday,87,4,Sunny,3.2,0
0,27196,0,8,2,Day Game,Night Game,0,11,3,Saturday,Friday,86,10,Cloudy,3.366666667,1
0,33040,1,14,6,Day Game,Night Game,0,14,8,Saturday,Saturday,81,5,Sunny,3.25,1
1,25565,0,8,8,Night Game,Night Game,0,11,6,Saturday,Friday,96,5,Cloudy,2.916666667,0
1,41356,3,14,7,Night Game,Night Game,1,11,4,Saturday,Friday,74,10,Sunny,3.283333333,0
1,32407,1,8,4,Night Game,Night Game,0,5,6,Friday,Wednesday,91,10,Cloudy,2.633333333,1
1,41811,4,8,1,Night Game,Day Game,0,16,10,Friday,Wednesday,66,19,Sunny,2.933333333,1
1,39251,0,7,6,Night Game,Day Game,0,9,4,Friday,Sunday,64,3,In Dome,3.083333333,0
0,29986,1,9,5,Night Game,Day Game,0,5,3,Friday,Thursday,80,7,Cloudy,3.066666667,0
1,40104,1,9,8,Night Game,Day Game,1,10,9,Friday,Wednesday,77,5,Sunny,3.416666667,1
1,32491,3,7,3,Night Game,Day Game,2,9,5,Friday,Sunday,79,11,Sunny,2.85,1
0,25291,0,7,2,Night Game,Night Game,1,7,4,Friday,Thursday,78,0,In Dome,2.716666667,1
1,34659,1,5,1,Night Game,Day Game,0,7,2,Friday,Sunday,82,13,Unknown,3.533333333,1
1,35767,1,8,4,Night Game,Day Game,1,8,5,Friday,Thursday,82,7,Sunny,3.4,1
1,36558,1,15,7,Night Game,Night Game,0,13,6,Friday,Thursday,83,4,Cloudy,3.7,0
1,20443,2,8,7,Night Game,Night Game,1,7,4,Friday,Thursday,82,5,Cloudy,3.433333333,0
0,20292,0,8,3,Night Game,Night Game,0,9,5,Friday,Wednesday,80,8,Sunny,2.816666667,1
1,23785,1,5,2,Night Game,Night Game,0,11,7,Friday,Wednesday,72,6,Unknown,2.716666667,1
0,22324,0,7,3,Night Game,Night Game,0,12,4,Friday,Thursday,91,14,Cloudy,2.9,1
1,36412,0,10,5,Night Game,Night Game,2,10,4,Friday,Thursday,71,10,Sunny,3.05,0
0,33747,1,12,7,Day Game,Night Game,0,10,6,Thursday,Wednesday,71,8,Unknown,3.466666667,0
1,25032,1,9,5,Day Game,Night Game,1,13,6,Thursday,Wednesday,69,10,Overcast,2.8,1
0,22642,0,6,0,Night Game,Day Game,0,9,3,Thursday,Wednesday,77,0,In Dome,2.45,1
1,31497,0,3,1,Day Game,Night Game,0,12,5,Thursday,Wednesday,71,3,Unknown,2.65,1
1,40093,0,7,3,Night Game,Day Game,1,13,6,Thursday,Wednesday,79,7,Cloudy,2.916666667,1
0,24880,0,15,6,Night Game,Day Game,0,7,1,Thursday,Sunday,81,7,Overcast,2.833333333,0
1,37413,0,10,8,Day Game,Night Game,1,13,6,Thursday,Wednesday,75,14,Cloudy,3.633333333,0
0,21885,1,8,2,Night Game,Day Game,0,9,7,Thursday,Thursday,90,13,Cloudy,2.933333333,1
1,36717,1,5,2,Night Game,Night Game,0,12,10,Thursday,Wednesday,76,6,Sunny,3.216666667,1
1,41838,0,3,4,Day Game,Night Game,0,9,2,Wednesday,Tuesday,71,11,Cloudy,2.7,0
1,32291,0,11,8,Night Game,Night Game,0,6,2,Wednesday,Tuesday,92,13,Cloudy,2.483333333,0
1,27729,1,22,15,Night Game,Night Game,0,9,4,Wednesday,Tuesday,77,8,Unknown,3.816666667,0
0,14810,1,10,3,Day Game,Night Game,1,13,5,Wednesday,Tuesday,66,14,Sunny,3.533333333,1
1,40122,0,7,1,Day Game,Night Game,1,6,2,Wednesday,Tuesday,86,21,Sunny,2.933333333,1
0,27906,0,6,0,Night Game,Night Game,0,5,1,Tuesday,Monday,82,12,Cloudy,2.4,1
0,22846,0,7,2,Night Game,Day Game,0,3,0,Tuesday,Sunday,67,13,Sunny,2.316666667,0
1,41576,0,11,6,Night Game,Day Game,0,1,0,Tuesday,Sunday,81,17,Cloudy,2.85,0
1,47474,0,9,4,Night Game,Day Game,0,4,1,Tuesday,Sunday,83,8,Cloudy,2.933333333,0
0,29553,0,7,4,Night Game,Day Game,2,11,7,Tuesday,Sunday,79,14,Cloudy,3,1
0,18187,1,12,5,Night Game,Night Game,0,7,3,Tuesday,Monday,73,0,In Dome,3.283333333,0
1,44712,0,7,1,Night Game,Night Game,0,7,4,Tuesday,Monday,78,6,Sunny,2.833333333,1
0,22553,2,9,7,Night Game,Night Game,2,15,10,Tuesday,Monday,73,0,In Dome,3.216666667,1
1,27670,0,19,7,Night Game,Night Game,1,14,8,Tuesday,Monday,78,5,Cloudy,4.483333333,1
0,13811,0,5,4,Night Game,Night Game,2,11,7,Tuesday,Monday,80,4,Sunny,2.433333333,1
1,41166,0,8,3,Night Game,Night Game,0,9,2,Tuesday,Monday,70,4,Sunny,3,0
1,36291,1,7,3,Night Game,Night Game,2,5,1,Tuesday,Monday,81,15,Cloudy,3.55,0
0,39024,0,7,6,Night Game,Day Game,1,19,11,Tuesday,Sunday,71,3,Cloudy,3.516666667,1
1,30145,0,7,3,Night Game,Day Game,1,8,5,Monday,Thursday,92,7,Cloudy,2.85,1
0,31148,1,14,8,Night Game,Night Game,1,6,3,Monday,Sunday,84,12,Cloudy,2.7,0
0,40214,1,10,5,Day Game,Day Game,1,3,1,Monday,Sunday,91,5,Cloudy,2.983333333,0
0,24993,1,2,0,Night Game,Day Game,0,8,3,Monday,Sunday,76,0,In Dome,2.85,1
1,45931,1,6,1,Night Game,Day Game,0,8,2,Monday,Sunday,96,8,Sunny,2.733333333,1
0,36369,0,5,0,Night Game,Day Game,0,8,6,Monday,Sunday,73,0,In Dome,2.8,1
0,36036,0,9,7,Night Game,Day Game,0,9,2,Monday,Wednesday,86,18,Cloudy,2.933333333,0
0,25269,0,6,2,Night Game,Day Game,1,12,3,Monday,Sunday,89,14,Cloudy,3.2,1
1,41024,0,13,5,Night Game,Night Game,1,14,10,Monday,Sunday,90,11,Cloudy,3.383333333,1
1,37211,0,8,1,Night Game,Day Game,0,11,2,Monday,Sunday,79,17,Cloudy,3.083333333,1
0,23948,2,11,6,Day Game,Day Game,0,8,4,Sunday,Saturday,72,0,In Dome,3.216666667,0
1,44375,1,9,4,Day Game,Day Game,1,7,3,Sunday,Saturday,90,8,Cloudy,3.083333333,0
1,34113,1,8,3,Day Game,Night Game,1,9,7,Sunday,Saturday,84,14,Sunny,3.2,1
1,33797,0,11,4,Day Game,Day Game,1,4,1,Sunday,Saturday,85,7,Cloudy,2.616666667,0
0,25078,0,13,7,Day Game,Day Game,2,5,1,Sunday,Saturday,82,13,Cloudy,3.083333333,0
1,32134,1,7,4,Day Game,Night Game,0,7,3,Sunday,Saturday,84,11,Sunny,3.033333333,0
0,30760,1,12,7,Day Game,Day Game,0,9,6,Sunday,Saturday,88,18,Cloudy,3.166666667,0
0,19655,0,8,6,Day Game,Day Game,0,17,9,Sunday,Saturday,75,0,In Dome,3.383333333,1
1,44112,0,11,6,Day Game,Night Game,0,14,10,Sunday,Saturday,99,7,Sunny,3.466666667,1
1,38480,1,10,5,Day Game,Night Game,1,21,16,Sunday,Saturday,88,9,Cloudy,3.266666667,1
1,39111,0,9,4,Day Game,Day Game,0,13,5,Sunday,Saturday,73,0,In Dome,3.083333333,1
0,31066,1,7,2,Day Game,Night Game,0,15,13,Sunday,Saturday,86,13,Cloudy,3,1
1,41424,0,8,3,Night Game,Night Game,0,6,4,Sunday,Saturday,87,11,Sunny,3,1
1,37195,1,9,2,Day Game,Day Game,0,12,6,Sunday,Saturday,80,15,Sunny,2.883333333,1
1,41901,0,7,2,Day Game,Day Game,1,9,4,Sunday,Saturday,87,3,Sunny,2.55,1
0,40135,0,7,5,Day Game,Night Game,1,4,1,Saturday,Friday,72,0,In Dome,2.75,0
1,44064,0,6,1,Day Game,Night Game,0,3,0,Saturday,Friday,90,7,Unknown,2.383333333,0
1,31137,0,11,7,Night Game,Night Game,0,9,5,Saturday,Friday,78,11,Overcast,3.2,0
1,19282,0,16,10,Day Game,Night Game,3,7,2,Saturday,Friday,84,5,Sunny,3.066666667,0
1,40148,0,11,5,Night Game,Night Game,1,6,1,Saturday,Friday,75,15,Sunny,3.216666667,0
1,23161,1,14,8,Day Game,Night Game,0,9,2,Saturday,Friday,81,5,Cloudy,3.05,0
0,19767,0,1,1,Day Game,Night Game,0,9,5,Saturday,Friday,80,0,In Dome,2.95,1
1,44998,1,12,2,Night Game,Night Game,0,8,3,Saturday,Friday,81,5,Cloudy,3.616666667,1
1,37746,0,10,3,Night Game,Night Game,2,14,10,Saturday,Friday,86,11,Sunny,3.283333333,1
1,37560,1,11,4,Day Game,Night Game,0,8,2,Saturday,Friday,73,0,In Dome,3.95,0
1,27912,0,7,2,Night Game,Night Game,0,8,3,Saturday,Friday,77,7,Cloudy,2.783333333,1
1,41547,0,3,0,Night Game,Day Game,0,9,6,Saturday,Friday,73,5,Cloudy,3.3,1
1,35896,1,10,8,Day Game,Night Game,0,11,4,Saturday,Friday,65,14,Sunny,2.816666667,0
1,38306,1,13,13,Day Game,Night Game,0,7,3,Saturday,Friday,83,8,Sunny,2.883333333,0
1,11331,0,13,6,Night Game,Day Game,3,12,4,Friday,Thursday,72,0,In Dome,3.5,0
1,42008,0,9,4,Night Game,Night Game,0,8,1,Friday,Wednesday,85,11,Sunny,2.933333333,0
1,22648,1,9,8,Night Game,Night Game,2,10,5,Friday,Thursday,76,13,Sunny,3.3,0
0,22279,1,17,13,Night Game,Night Game,4,5,2,Friday,Thursday,73,11,Cloudy,3.066666667,0
0,14236,0,9,5,Night Game,Day Game,1,2,1,Friday,Thursday,65,13,Cloudy,2.583333333,0
1,33052,0,10,4,Night Game,Night Game,0,11,6,Friday,Thursday,74,9,Sunny,2.916666667,1
0,23751,1,7,4,Night Game,Night Game,0,7,1,Friday,Thursday,77,8,Overcast,3,0
0,28196,0,4,0,Night Game,Day Game,0,5,1,Friday,Sunday,77,0,In Dome,2.283333333,1
1,44183,2,10,8,Night Game,Night Game,0,8,6,Friday,Thursday,75,7,Sunny,3.3,0
1,33568,0,13,10,Night Game,Night Game,0,10,4,Friday,Thursday,91,9,Sunny,3.25,0
1,30817,3,8,2,Night Game,Day Game,0,9,5,Friday,Sunday,73,0,In Dome,3.083333333,1
0,16747,0,3,0,Night Game,Day Game,0,9,7,Friday,Sunday,75,13,Sunny,2.35,1
1,41596,0,10,3,Day Game,Day Game,0,5,2,Friday,Sunday,72,7,Sunny,3,0
1,36757,0,11,5,Night Game,Night Game,0,4,1,Friday,Thursday,73,9,Cloudy,2.883333333,0
1,19178,0,9,0,Night Game,Night Game,0,4,4,Friday,Wednesday,80,3,Cloudy,2.783333333,1
0,12239,2,8,2,Day Game,Night Game,0,8,3,Thursday,Wednesday,72,0,In Dome,4.633333333,1
0,20037,0,9,3,Night Game,Day Game,0,13,6,Thursday,Wednesday,72,10,Sunny,2.966666667,1
0,24753,0,9,7,Night Game,Night Game,0,6,2,Thursday,Wednesday,69,6,Unknown,2.85,0
0,10115,2,10,7,Day Game,Night Game,0,7,5,Thursday,Wednesday,69,8,Cloudy,3.133333333,0
1,32117,0,5,2,Night Game,Night Game,1,19,11,Thursday,Wednesday,74,3,Cloudy,3.1,1
0,26087,2,7,4,Night Game,Day Game,2,7,7,Thursday,Sunday,78,9,Sunny,3.466666667,1
1,41324,1,6,1,Night Game,Night Game,0,4,0,Thursday,Wednesday,71,7,Sunny,3.066666667,0
1,46335,1,15,10,Day Game,Night Game,2,15,13,Wednesday,Tuesday,85,5,Sunny,3.716666667,1
0,17403,3,16,11,Night Game,Night Game,0,11,8,Wednesday,Tuesday,91,6,Cloudy,3.783333333,0
1,38009,0,5,3,Night Game,Night Game,0,7,2,Wednesday,Tuesday,82,14,Cloudy,2.783333333,0
0,13176,0,3,3,Night Game,Night Game,2,5,1,Wednesday,Tuesday,82,10,Cloudy,2.966666667,0
0,23458,1,9,7,Day Game,Night Game,0,9,4,Wednesday,Tuesday,74,0,In Dome,3.166666667,0
1,36272,0,10,4,Night Game,Night Game,0,12,5,Wednesday,Tuesday,69,5,Sunny,2.916666667,1
1,37187,2,2,1,Night Game,Night Game,0,10,4,Tuesday,Monday,80,5,Sunny,2.733333333,1
1,35678,0,9,7,Day Game,Night Game,0,6,0,Tuesday,Monday,59,7,Unknown,2.916666667,0
0,11168,1,2,0,Night Game,Day Game,0,9,5,Tuesday,Sunday,72,0,In Dome,2.75,1
1,44907,1,6,3,Night Game,Night Game,1,10,6,Tuesday,Sunday,89,7,Sunny,3.083333333,1
1,41543,1,11,5,Night Game,Night Game,0,14,11,Tuesday,Monday,59,20,Cloudy,3.633333333,1
0,20988,0,19,13,Night Game,Night Game,1,7,4,Tuesday,Monday,68,9,Cloudy,3.25,0
0,13453,1,9,5,Night Game,Night Game,3,17,14,Tuesday,Monday,62,21,Unknown,3.1,1
1,34160,0,7,2,Night Game,Day Game,0,7,1,Tuesday,Wednesday,80,11,Sunny,4.683333333,0
0,31269,0,4,1,Night Game,Night Game,1,11,2,Tuesday,Monday,91,13,Cloudy,2.7,1
1,32946,1,8,1,Night Game,Day Game,0,4,2,Tuesday,Sunday,83,6,Cloudy,2.816666667,1
0,16314,0,14,9,Night Game,Night Game,3,16,10,Tuesday,Monday,84,11,Rain,4.566666667,1
1,35823,0,4,5,Night Game,Day Game,0,6,4,Tuesday,Sunday,76,6,Cloudy,2.733333333,0
0,13198,1,9,9,Night Game,Night Game,0,10,8,Tuesday,Monday,75,4,Overcast,3.366666667,0
0,21374,0,7,2,Night Game,Night Game,0,6,3,Tuesday,Monday,98,5,Sunny,3.35,1
1,36424,1,10,9,Night Game,Night Game,3,8,4,Tuesday,Monday,67,8,Sunny,2.833333333,0
1,34294,1,7,4,Night Game,Day Game,1,8,5,Monday,Sunday,80,6,Cloudy,2.933333333,1
1,47249,1,13,9,Night Game,Day Game,0,14,10,Monday,Sunday,64,14,Cloudy,3.183333333,1
1,41583,1,6,1,Night Game,Night Game,0,5,2,Monday,Sunday,58,25,Cloudy,3.016666667,1
0,22248,0,14,4,Night Game,Day Game,0,5,2,Monday,Wednesday,65,7,Cloudy,3.016666667,0
0,11345,0,6,1,Night Game,Day Game,0,11,5,Monday,Wednesday,63,17,Cloudy,2.55,1
1,30554,1,9,3,Night Game,Night Game,0,11,6,Monday,Wednesday,81,6,Unknown,2.75,1
0,30363,1,11,3,Night Game,Day Game,0,5,1,Monday,Sunday,80,9,Cloudy,2.716666667,0
0,31625,4,16,13,Night Game,Day Game,1,7,2,Monday,Sunday,90,9,Cloudy,3.7,0
0,27741,1,3,0,Night Game,Day Game,0,12,6,Monday,Sunday,98,9,Sunny,2.683333333,1
1,36383,1,11,8,Night Game,Day Game,1,7,3,Monday,Sunday,67,6,Sunny,3.466666667,0
1,38044,0,7,0,Day Game,Day Game,0,13,8,Sunday,Saturday,90,20,Sunny,2.933333333,1
1,47651,0,12,6,Day Game,Day Game,2,13,11,Sunday,Saturday,67,18,Sunny,3.083333333,1
0,19658,0,7,4,Day Game,Day Game,0,6,3,Sunday,Saturday,72,0,In Dome,2.866666667,0
1,41358,0,11,4,Night Game,Day Game,0,7,5,Sunday,Saturday,64,13,Sunny,4,1
1,36055,1,10,2,Day Game,Night Game,1,6,1,Sunday,Saturday,61,2,Unknown,3.216666667,0
1,36962,0,8,5,Night Game,Night Game,0,6,1,Sunday,Saturday,75,17,Sunny,2.733333333,0
1,38050,1,10,6,Day Game,Night Game,0,6,1,Sunday,Saturday,82,19,Sunny,3.283333333,0
0,28633,0,15,15,Day Game,Day Game,2,7,4,Sunday,Saturday,73,17,Cloudy,3.75,0
1,38423,0,7,4,Day Game,Day Game,0,8,7,Sunday,Saturday,66,12,Cloudy,2.9,1
1,29078,0,7,3,Day Game,Day Game,0,10,5,Sunday,Saturday,83,6,Cloudy,2.616666667,1
0,32034,0,7,1,Day Game,Day Game,0,6,2,Sunday,Saturday,87,8,Cloudy,2.716666667,1
1,31183,0,9,4,Day Game,Day Game,0,5,1,Sunday,Saturday,67,18,Unknown,2.616666667,0
0,33442,0,9,3,Day Game,Night Game,1,7,5,Sunday,Saturday,75,0,In Dome,2.55,1
1,38296,2,7,3,Day Game,Night Game,1,11,4,Sunday,Saturday,69,8,Unknown,2.983333333,1
1,37941,0,6,6,Day Game,Night Game,0,11,9,Saturday,Friday,84,5,Cloudy,2.883333333,1
1,44439,1,4,3,Day Game,Night Game,0,10,4,Saturday,Friday,82,21,Unknown,2.9,1
0,13075,0,11,3,Day Game,Night Game,0,8,4,Saturday,Friday,72,0,In Dome,3.316666667,1
1,41208,1,5,3,Day Game,Night Game,1,6,2,Saturday,Friday,73,13,Cloudy,2.583333333,0
1,37055,3,10,5,Night Game,Night Game,0,7,7,Saturday,Friday,66,2,Unknown,2.9,1
1,28417,0,9,9,Night Game,Night Game,1,8,3,Saturday,Friday,83,13,Cloudy,4.266666667,0
1,40011,1,6,0,Night Game,Night Game,1,7,4,Saturday,Friday,83,4,Cloudy,2.8,1
0,22786,1,16,8,Day Game,Night Game,1,8,1,Saturday,Friday,86,6,Cloudy,3,0
1,27358,1,10,2,Day Game,Night Game,0,3,1,Saturday,Friday,88,14,Cloudy,3.933333333,0
0,32663,2,9,7,Day Game,Night Game,2,9,5,Saturday,Friday,92,9,Cloudy,3.383333333,0
1,21520,0,9,1,Day Game,Night Game,0,5,2,Saturday,Friday,90,12,Sunny,2.6,1
1,23290,0,12,5,Day Game,Night Game,0,12,7,Saturday,Friday,91,7,Sunny,3,1
1,30547,1,4,1,Day Game,Night Game,0,12,5,Saturday,Friday,94,7,Cloudy,2.85,1
1,26970,1,9,8,Night Game,Night Game,0,13,6,Saturday,Friday,100,10,Sunny,3.166666667,0
1,39487,0,10,6,Night Game,Night Game,1,3,2,Saturday,Friday,65,8,Unknown,2.566666667,0
1,38898,0,9,2,Night Game,Day Game,0,12,10,Friday,Sunday,81,10,Cloudy,3.2,1
1,41448,0,11,6,Night Game,Night Game,0,8,5,Friday,Thursday,72,5,Cloudy,3.2,0
0,19748,1,1,2,Night Game,Day Game,1,6,1,Friday,Sunday,72,0,In Dome,2.75,0
1,41635,0,5,1,Night Game,Night Game,1,3,2,Friday,Wednesday,62,22,Cloudy,2.75,1
1,19901,0,7,5,Night Game,Night Game,1,13,3,Friday,Thursday,59,1,In Dome,3.65,0
0,28084,2,11,6,Night Game,Night Game,0,10,5,Friday,Wednesday,80,7,Cloudy,3.85,0
1,34971,0,8,3,Night Game,Night Game,1,11,6,Friday,Thursday,75,8,Sunny,2.966666667,1
0,18792,0,18,10,Night Game,Night Game,2,7,3,Friday,Thursday,81,5,Overcast,3.066666667,0
0,22980,1,13,5,Night Game,Night Game,0,10,2,Friday,Thursday,92,17,Sunny,3.066666667,0
1,24678,0,7,5,Night Game,Day Game,3,14,11,Friday,Thursday,88,5,Cloudy,2.883333333,1
0,24516,0,8,3,Night Game,Night Game,0,4,2,Friday,Thursday,78,7,Sunny,2.933333333,0
0,20014,0,5,1,Night Game,Night Game,0,5,3,Friday,Thursday,92,13,Sunny,2.35,1
1,15983,1,8,6,Night Game,Day Game,1,4,0,Friday,Thursday,91,4,Sunny,2.816666667,0
0,16954,0,10,6,Night Game,Day Game,0,10,3,Friday,Wednesday,79,0,In Dome,3,0
1,35053,0,11,3,Night Game,Day Game,1,2,0,Friday,Wednesday,70,10,Cloudy,2.916666667,0
0,22198,0,7,3,Day Game,Night Game,0,9,4,Wednesday,Tuesday,66,8,Overcast,2.8,1
0,27381,0,6,2,Day Game,Night Game,1,6,3,Wednesday,Tuesday,57,21,Rain,2.75,1
1,31034,2,5,3,Night Game,Night Game,0,10,6,Wednesday,Tuesday,61,7,Sunny,2.583333333,1
0,19020,0,10,4,Night Game,Night Game,0,7,6,Wednesday,Tuesday,77,6,Sunny,3.3,1
0,19283,0,5,4,Night Game,Night Game,1,6,5,Wednesday,Tuesday,66,0,In Dome,2.466666667,1
1,40525,0,9,3,Night Game,Night Game,1,5,4,Wednesday,Tuesday,68,8,Sunny,3.283333333,1
1,30745,0,5,2,Day Game,Night Game,0,6,3,Wednesday,Tuesday,61,16,Sunny,3.116666667,1
0,24182,0,10,6,Night Game,Night Game,4,12,7,Wednesday,Tuesday,73,9,Sunny,2.916666667,1
0,18812,0,12,10,Night Game,Night Game,1,7,5,Wednesday,Tuesday,61,11,Cloudy,3.916666667,0
0,28110,0,10,1,Night Game,Night Game,1,11,9,Wednesday,Tuesday,67,6,Cloudy,2.733333333,1
0,17964,0,3,0,Day Game,Night Game,0,8,5,Wednesday,Tuesday,76,0,In Dome,2.25,1
1,30021,1,9,5,Night Game,Night Game,3,12,6,Tuesday,Monday,91,4,Sunny,3.133333333,1
1,41363,1,9,3,Night Game,Day Game,0,10,4,Tuesday,Wednesday,61,14,Unknown,3.366666667,1
0,15824,0,5,3,Night Game,Night Game,2,5,1,Tuesday,Monday,76,2,Unknown,2.5,0
0,20203,1,9,2,Night Game,Night Game,0,11,7,Tuesday,Monday,67,8,Cloudy,2.95,1
0,27754,0,9,5,Night Game,Day Game,0,9,4,Tuesday,Sunday,65,11,Unknown,3.133333333,0
0,22162,0,13,6,Night Game,Night Game,0,9,4,Tuesday,Monday,72,8,Unknown,3.083333333,0
1,34648,0,6,2,Night Game,Night Game,0,9,5,Tuesday,Monday,75,11,Cloudy,2.583333333,1
0,25510,1,10,7,Night Game,Day Game,1,9,5,Tuesday,Sunday,70,13,Cloudy,3.316666667,0
0,24050,0,4,1,Night Game,Day Game,0,6,3,Tuesday,Wednesday,69,0,In Dome,2.333333333,1
1,38964,0,9,6,Night Game,Night Game,0,1,1,Tuesday,Monday,67,9,Sunny,2.433333333,0
1,29771,1,3,0,Night Game,Night Game,0,15,11,Tuesday,Monday,64,4,Cloudy,2.95,1
0,21422,1,14,10,Night Game,Day Game,2,12,9,Tuesday,Sunday,72,11,Sunny,3.45,0
0,22561,3,8,4,Night Game,Day Game,0,9,3,Tuesday,Wednesday,60,2,Cloudy,3.033333333,0
0,14878,1,5,1,Night Game,Night Game,1,7,4,Tuesday,Monday,80,5,Cloudy,2.616666667,1
0,17176,0,10,6,Night Game,Night Game,0,7,4,Tuesday,Monday,78,0,In Dome,3.5,0
1,37616,2,3,2,Night Game,Day Game,1,5,3,Monday,Sunday,86,9,Sunny,2.5,1
0,16815,0,7,4,Night Game,Day Game,0,14,16,Monday,Tuesday,80,4,Sunny,3.15,1
0,26206,0,10,10,Night Game,Night Game,2,6,3,Monday,Sunday,69,12,Sunny,2.933333333,0
0,24259,1,11,1,Night Game,Day Game,0,13,8,Monday,Sunday,82,13,Cloudy,3.083333333,1
1,38391,0,6,3,Night Game,Day Game,1,4,1,Monday,Thursday,81,12,Sunny,2.566666667,0
1,47950,1,12,6,Night Game,Day Game,0,14,12,Monday,Sunday,67,8,Sunny,3.283333333,1
0,29086,0,5,2,Night Game,Day Game,0,12,5,Monday,Sunday,75,14,Unknown,3.15,1
0,28807,1,10,1,Night Game,Day Game,1,6,3,Monday,Sunday,83,4,Cloudy,3.433333333,1
0,15556,1,12,8,Night Game,Day Game,0,9,5,Monday,Tuesday,81,0,In Dome,3.183333333,0
1,34317,0,11,4,Day Game,Night Game,0,14,10,Sunday,Saturday,86,17,Sunny,3.15,1
1,45453,0,6,4,Night Game,Night Game,1,12,7,Sunday,Saturday,78,14,Sunny,2.65,1
0,25503,0,9,3,Night Game,Night Game,1,12,4,Sunday,Saturday,69,13,Cloudy,3,1
0,31505,1,11,7,Day Game,Day Game,1,10,8,Sunday,Saturday,70,8,Unknown,3,1
0,25177,2,10,6,Day Game,Day Game,0,7,3,Sunday,Saturday,78,10,Unknown,3.416666667,0
0,26613,2,11,7,Day Game,Day Game,0,11,4,Sunday,Saturday,78,21,Cloudy,3.166666667,0
0,24668,1,15,6,Day Game,Day Game,0,9,4,Sunday,Saturday,76,0,In Dome,3.65,0
